measurement_id,measurement_type,protocol_id,comparable_group,model_id,model_family,model_variant,model_status,run_id,run_complete,checkpoint_path,checkpoint_step_x,training_step,epoch,evaluation_label,sampler,block_size,point,discretize,nfe,forwards_per_sequence,n_samples,seed,source_file,checkpoint_best_metric,checkpoint_ema_decay,checkpoint_epoch,checkpoint_global_step,checkpoint_loadable,checkpoint_parameter_count_total,checkpoint_parameter_count_trainable,checkpoint_processed_tokens,checkpoint_step_y,checkpoint_wall_clock_seconds,cross_sample_overlap_4,distinct_2,distinct_3,distinct_4,frontier_integral,gen_ppl,gen_ppl_seconds,generation_seconds,js_1gram,js_2gram,likelihood_is_strict_upper_bound,likelihood_time_min,mauve,mauve_seconds,processed_training_tokens,sample_adjacent_repetition_rate,sample_distinct_1,sample_distinct_2,sample_unigram_entropy_nats,sample_vocabulary_coverage,sampling_seconds,sampling_tokens_per_second,scoring_seconds,seq_rep_2,seq_rep_3,seq_rep_4,sequence_latency_ms,sequence_latency_p10_ms,sequence_latency_p90_ms,sequence_latency_repeats,test_bits_per_character,test_bits_per_character_estimate,test_epsilon_truncated_nelbo_perplexity_estimate,test_loss,test_masked_fraction,test_nelbo,test_nll,test_perplexity,test_token_count,token_entropy,total_seconds,val_bits_per_character,val_bits_per_character_estimate,val_loss,val_masked_fraction,val_nelbo,val_nll,val_schedule_candidates,val_selected_mask_rate_max,val_selected_mask_rate_min,val_selected_schedule_nelbo_variance,val_token_count,validation_event,zipf
score::results_tinystories_m1_base_sample_scores.json::0006::m1_tinystories_base_sample::sample_nfe64,external_generation_eval,m1_external_legacy_sample,gpt2_external_512_legacy,gpt2_cfm_m1_384x6_s12345,CFM-M1,full_sequence_best_step68001,best_checkpoint_available,tinystories_a100,True,baseline/tinystories/NEW/tinystories_a100/checkpoints/best.ckpt,68001.0,,,m1_tinystories_base_sample,full_cfm,,sample_nfe64,sample,64.0,64.0,512.0,0.0,results/tinystories_m1_base_sample_scores.json,,,,,,,,,,,0.0076403532808552,0.3468367034313726,0.6990649606299213,0.8677356101778656,0.3066607320706319,94.33208297933125,,,0.0412858718727249,0.2152149840423636,,,0.2802168334807842,,,,,,,,,,162.4,0.0966605392156862,0.0299120324803149,0.0106920083992094,,,,,,,,,,,,,,4.554596923172575,,,,,,,,,,,,,,1.4210279722073609
score::results_tinystories_baselines_scores.json::0000::ar_last::argmax_ar,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_ar_768x12_s12345,AR,byte_trained_100k,complete_100k_legacy_byte,ar_tinystories_seed12345,True,baseline/ar_tinystories_seed12345/checkpoints/last.pt,100000.0,,,ar_last,ar,,argmax_ar,argmax,256.0,256.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,1.0,0.0009344362745098,0.001337967519685,0.0015053730237154,1.0,,,,0.6911192537430894,0.6931471805596738,,,0.0040720962619612,,,,,,,,,,55.4,0.5215686274509803,0.3149606299212598,0.2292490118577075,,,,,,,,,,,,,,3.0751914561889726,,,,,,,,,,,,,,1.146069505760522
score::results_tinystories_baselines_scores.json::0001::ar_last::sample_ar,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_ar_768x12_s12345,AR,byte_trained_100k,complete_100k_legacy_byte,ar_tinystories_seed12345,True,baseline/ar_tinystories_seed12345/checkpoints/last.pt,100000.0,,,ar_last,ar,,sample_ar,sample,256.0,256.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0849902793903085,0.0051547181372549,0.0270131028543307,0.0788275074110672,0.4386295193179015,,,,0.6905965614409502,0.6931471805596824,,,0.1295738014093968,,,,,,,,,,32.0,0.5097426470588236,0.2738219734251969,0.173635128458498,,,,,,,,,,,,,,2.9413325902616547,,,,,,,,,,,,,,2.5430282928248373
score::results_tinystories_baselines_scores.json::0002::ar_last_clean::argmax_ar,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_ar_768x12_s12345,AR,byte_trained_100k,complete_100k_legacy_byte,ar_tinystories_seed12345,True,baseline/ar_tinystories_seed12345/checkpoints/last.pt,100000.0,,,ar_last_clean,ar,,argmax_ar,argmax,256.0,256.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,1.0,0.0018717447916666,0.001953125,0.001953125,1.0,,,,0.6931471805599555,0.6931471805597135,,,0.0040720962619612,,,,,,,,,,20.2,0.0416666666666666,0.0,0.0,,,,,,,,,,,,,,3.4743791278410843,,,,,,,,,,,,,,0.4191823624206313
score::results_tinystories_baselines_scores.json::0003::ar_last_clean::sample_ar,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_ar_768x12_s12345,AR,byte_trained_100k,complete_100k_legacy_byte,ar_tinystories_seed12345,True,baseline/ar_tinystories_seed12345/checkpoints/last.pt,100000.0,,,ar_last_clean,ar,,sample_ar,sample,256.0,256.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0061621527779617,0.4299438311059461,0.6988104177370272,0.8322375055463677,0.4447265191268587,,,,0.6931471805599382,0.6931471805596491,,,0.1249503383407171,,,,,,,,,,19.2,0.0440933561535127,0.0160692503414219,0.0071163447411329,,,,,,,,,,,,,,3.542434470803889,,,,,,,,,,,,,,1.1495251530599548
score::results_tinystories_baselines_scores.json::0004::bd3lm_b16_last::argmax_nofh_spb1,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last,bd3lm,16.0,argmax_nofh_spb1,argmax,1.0,16.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,,,,,1.0,,,,,,,,0.0040720962619612,,,,,,,,,,96.7,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
score::results_tinystories_baselines_scores.json::0005::bd3lm_b16_last::sample_nofh_spb1,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last,bd3lm,16.0,sample_nofh_spb1,sample,1.0,16.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0,0.9890020366598778,0.9999400227913392,1.0,1.0,,,,0.6931471805601013,0.6931471805597705,,,0.0040720962619612,,,,,,,,,,26.7,0.0,0.0,0.0,,,,,,,,,,,,,,3.501459574951265,,,,,,,,,,,,,,0.2629596379785212
score::results_tinystories_baselines_scores.json::0006::bd3lm_b16_last::argmax_nofh_spb2,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last,bd3lm,16.0,argmax_nofh_spb2,argmax,2.0,32.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0,0.621466381349251,0.9182419111678072,0.989602007888132,0.9886232943351412,,,,0.6931471805599739,0.6931471805596374,,,0.0043634538075581,,,,,,,,,,55.2,0.0287433966267984,0.003245193573911,0.0001994086897579,,,,,,,,,,,,,,3.0364659282700748,,,,,,,,,,,,,,0.9213706510590084
score::results_tinystories_baselines_scores.json::0007::bd3lm_b16_last::sample_nofh_spb2,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last,bd3lm,16.0,sample_nofh_spb2,sample,2.0,32.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0,0.9823334184324738,0.9998951397263148,1.0,0.9898410388039108,,,,0.6931471805598333,0.6931471805595284,,,0.0043327218362147,,,,,,,,,,72.9,0.0002007989205493,0.0,0.0,,,,,,,,,,,,,,3.616307733720745,,,,,,,,,,,,,,0.3194418062598636
score::results_tinystories_baselines_scores.json::0008::bd3lm_b16_last::argmax_nofh_spb4,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last,bd3lm,16.0,argmax_nofh_spb4,argmax,4.0,64.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0004111842105263,0.6102507501810782,0.8890137284505459,0.974543244306196,0.906550999094927,,,,0.6931471805598735,0.6931471805597736,,,0.0072225440476359,,,,,,,,,,27.1,0.0367662092072649,0.0051154442392113,0.0006342291391502,,,,,,,,,,,,,,3.5472318069891644,,,,,,,,,,,,,,0.8668911839206574
score::results_tinystories_baselines_scores.json::0009::bd3lm_b16_last::sample_nofh_spb4,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last,bd3lm,16.0,sample_nofh_spb4,sample,4.0,64.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0,0.9225274483001896,0.9942707628456716,0.9984761025167398,0.9248217389299124,,,,0.6931471805600711,0.6931471805600161,,,0.0064482248028862,,,,,,,,,,50.1,0.0014467184094898,8.231893300798582e-05,0.0,,,,,,,,,,,,,,3.682347301684844,,,,,,,,,,,,,,0.4813377443404407
score::results_tinystories_baselines_scores.json::0010::bd3lm_b16_last::argmax_nofh_spb8,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last,bd3lm,16.0,argmax_nofh_spb8,argmax,8.0,128.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0005354954481792,0.5160789692135561,0.8056260341974628,0.9270696698272308,0.6754420320970108,,,,0.6931471805599044,0.6931471805594637,,,0.030361916859372,,,,,,,,,,83.1,0.0406618313564778,0.0078200116495189,0.001495902245982,,,,,,,,,,,,,,3.550849123998852,,,,,,,,,,,,,,1.011209310954583
score::results_tinystories_baselines_scores.json::0011::bd3lm_b16_last::sample_nofh_spb8,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last,bd3lm,16.0,sample_nofh_spb8,sample,8.0,128.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,8.87784090909091e-05,0.8033498505262295,0.966746141297528,0.9892284676212866,0.719522764508342,,,,0.6931471805600312,0.693147180559502,,,0.0228475462779276,,,,,,,,,,28.4,0.0058675187155307,0.0002927407260589,0.0,,,,,,,,,,,,,,3.661238363777601,,,,,,,,,,,,,,0.678666495902084
score::results_tinystories_baselines_scores.json::0012::bd3lm_b16_last::argmax_nofh_spb16,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last,bd3lm,16.0,argmax_nofh_spb16,argmax,16.0,256.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0020807965396703,0.4492864703091354,0.7383493881801614,0.8806445497630332,0.587960932035452,,,,0.6931471805599919,0.693147180559622,,,0.0520824663090694,,,,,,,,,,38.8,0.0492705264409436,0.0122991133240766,0.0035349407158214,,,,,,,,,,,,,,3.5292673205500966,,,,,,,,,,,,,,1.1073645811010595
score::results_tinystories_baselines_scores.json::0013::bd3lm_b16_last::sample_nofh_spb16,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last,bd3lm,16.0,sample_nofh_spb16,sample,16.0,256.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0002663352272727,0.6969987228607918,0.922588005215124,0.9749916777629828,0.5499371390124725,,,,0.6931471805599589,0.6931471805598515,,,0.0659113941567217,,,,,,,,,,90.3,0.0124649304848453,0.0013663311199421,3.829656862745106e-05,,,,,,,,,,,,,,3.621997386876388,,,,,,,,,,,,,,0.8255536258530428
score::results_tinystories_baselines_scores.json::0014::bd3lm_b16_last::argmax_nofh_spb32,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last,bd3lm,16.0,argmax_nofh_spb32,argmax,32.0,512.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0005266270554343,0.4088369167005884,0.6931085209912866,0.843186276395246,0.5936441680966612,,,,0.6931471805599698,0.6931471805597469,,,0.0501462655991201,,,,,,,,,,28.8,0.0558176176044939,0.0174682455038553,0.0059645664455279,,,,,,,,,,,,,,3.5080964466465554,,,,,,,,,,,,,,1.1740177248111496
score::results_tinystories_baselines_scores.json::0015::bd3lm_b16_last::sample_nofh_spb32,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last,bd3lm,16.0,sample_nofh_spb32,sample,32.0,512.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0003591954022988,0.6447829338371315,0.9021490259088172,0.9683385965631792,0.517802833482322,,,,0.6931471805599493,0.6931471805594877,,,0.080375028185914,,,,,,,,,,49.2,0.0151049915562902,0.0017979199148357,0.0002000953742941,,,,,,,,,,,,,,3.6105179145160857,,,,,,,,,,,,,,0.9173542895424328
score::results_tinystories_baselines_scores.json::0016::bd3lm_b16_last::argmax_fh_spb16,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last,bd3lm,16.0,argmax_fh_spb16,argmax,16.0,256.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0030668253308107,0.3609447771124418,0.6375932484364404,0.8049174029965425,0.5062525233057686,,,,0.693147180559967,0.6931471805597113,,,0.0862329230118755,,,,,,,,,,84.3,0.0658268480858421,0.0220223580875851,0.0085321666787025,,,,,,,,,,,,,,3.493300230127738,,,,,,,,,,,,,,1.2433213358130968
score::results_tinystories_baselines_scores.json::0017::bd3lm_b16_last::sample_fh_spb16,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last,bd3lm,16.0,sample_fh_spb16,sample,16.0,256.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0030893279683787,0.577203730440551,0.8556241290065698,0.9452912246474008,0.4662294072448241,,,,0.6931471805599791,0.6931471805594671,,,0.1093302826215393,,,,,,,,,,22.1,0.0217610117927366,0.0038650485991522,0.0007231915031801,,,,,,,,,,,,,,3.591061579613785,,,,,,,,,,,,,,1.008691630668232
score::results_tinystories_baselines_scores.json::0018::bd3lm_b16_last_clean::argmax_nofh_spb1,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last_clean,bd3lm,16.0,argmax_nofh_spb1,argmax,1.0,16.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,,,,,1.0,,,,,,,,0.0040720962619612,,,,,,,,,,34.6,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
score::results_tinystories_baselines_scores.json::0019::bd3lm_b16_last_clean::sample_nofh_spb1,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last_clean,bd3lm,16.0,sample_nofh_spb1,sample,1.0,16.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0,0.9890020366598778,0.9999400227913392,1.0,1.0,,,,0.6931471805601013,0.6931471805597705,,,0.0040720962619612,,,,,,,,,,96.4,0.0,0.0,0.0,,,,,,,,,,,,,,3.501459574951265,,,,,,,,,,,,,,0.2629596379785212
score::results_tinystories_baselines_scores.json::0020::bd3lm_b16_last_clean::argmax_nofh_spb2,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last_clean,bd3lm,16.0,argmax_nofh_spb2,argmax,2.0,32.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0,0.6214450639184547,0.9182371701942592,0.9896013864818024,0.9886232943351412,,,,0.6931471805599269,0.6931471805597165,,,0.0043634538075581,,,,,,,,,,63.7,0.0287433966267984,0.003245193573911,0.0001994086897579,,,,,,,,,,,,,,3.0364022873428484,,,,,,,,,,,,,,0.9215117919989728
score::results_tinystories_baselines_scores.json::0021::bd3lm_b16_last_clean::sample_nofh_spb2,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last_clean,bd3lm,16.0,sample_nofh_spb2,sample,2.0,32.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0,0.982328907048008,0.999895112229914,1.0,0.9898410388039108,,,,0.6931471805598702,0.6931471805594072,,,0.0043327218362147,,,,,,,,,,95.1,0.0002007989205493,0.0,0.0,,,,,,,,,,,,,,3.6160518104159824,,,,,,,,,,,,,,0.3192044369799831
score::results_tinystories_baselines_scores.json::0022::bd3lm_b16_last_clean::argmax_nofh_spb4,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last_clean,bd3lm,16.0,argmax_nofh_spb4,argmax,4.0,64.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0003324468085106,0.610533945397439,0.889427637820175,0.9749901606497547,0.8790165624259898,,,,0.6931471805599042,0.6931471805597548,,,0.0085921380775409,,,,,,,,,,27.8,0.0367833828132399,0.0051168631452978,0.0006342291391502,,,,,,,,,,,,,,3.5461907621574054,,,,,,,,,,,,,,0.8662886906901651
score::results_tinystories_baselines_scores.json::0023::bd3lm_b16_last_clean::sample_nofh_spb4,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last_clean,bd3lm,16.0,sample_nofh_spb4,sample,4.0,64.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0,0.9227340923131232,0.9945823927765236,0.9987521952121268,0.9184932631202152,,,,0.6931471805599086,0.6931471805599337,,,0.006698031613107,,,,,,,,,,26.1,0.0014486082243241,8.231893300798582e-05,0.0,,,,,,,,,,,,,,3.681493732794709,,,,,,,,,,,,,,0.4808200035021307
score::results_tinystories_baselines_scores.json::0024::bd3lm_b16_last_clean::argmax_nofh_spb8,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last_clean,bd3lm,16.0,argmax_nofh_spb8,argmax,8.0,128.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0005362845895934,0.5167016123201504,0.8066666666666666,0.9282603799084016,0.6675110220797158,,,,0.6931471805599662,0.6931471805595815,,,0.0317675219017601,,,,,,,,,,22.3,0.0407105227981003,0.0078302203237756,0.0014967326562711,,,,,,,,,,,,,,3.548508620812288,,,,,,,,,,,,,,1.0101351942600914
score::results_tinystories_baselines_scores.json::0025::bd3lm_b16_last_clean::sample_nofh_spb8,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last_clean,bd3lm,16.0,sample_nofh_spb8,sample,8.0,128.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0,0.8048209592641261,0.9683305369127516,0.9905692729766804,0.7385074096847143,,,,0.6931471805599042,0.6931471805596452,,,0.0203334451570742,,,,,,,,,,85.5,0.0058809988842226,0.0002948544977039,0.0,,,,,,,,,,,,,,3.6578618776134064,,,,,,,,,,,,,,0.6775335136541607
score::results_tinystories_baselines_scores.json::0026::bd3lm_b16_last_clean::argmax_nofh_spb16,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last_clean,bd3lm,16.0,argmax_nofh_spb16,argmax,16.0,256.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0021000302142533,0.4503914538669789,0.7397658638431138,0.882212086659065,0.5880804398263677,,,,0.6931471805599819,0.6931471805595973,,,0.0519844708231178,,,,,,,,,,52.3,0.0493451923038688,0.012318697844413,0.0035410076734208,,,,,,,,,,,,,,3.5258217844015984,,,,,,,,,,,,,,1.105957784701502
score::results_tinystories_baselines_scores.json::0027::bd3lm_b16_last_clean::sample_nofh_spb16,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last_clean,bd3lm,16.0,sample_nofh_spb16,sample,16.0,256.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0001795977011494,0.6988468006726996,0.924822173166544,0.9770772442588728,0.5307762974160911,,,,0.693147180559919,0.6931471805594632,,,0.0734026170655103,,,,,,,,,,89.1,0.012499386378174,0.0013689145191297,3.829656862745106e-05,,,,,,,,,,,,,,3.617768254975711,,,,,,,,,,,,,,0.8241854593908505
score::results_tinystories_baselines_scores.json::0028::bd3lm_b16_last_clean::argmax_nofh_spb32,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last_clean,bd3lm,16.0,argmax_nofh_spb32,argmax,32.0,512.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0005274489047926,0.4101707498144024,0.6950582715301953,0.845423676493286,0.5950989030638028,,,,0.6931471805599764,0.6931471805596273,,,0.049710042837059,,,,,,,,,,28.5,0.0559094311341803,0.0174917852294543,0.0059723336296638,,,,,,,,,,,,,,3.5036826196685578,,,,,,,,,,,,,,1.172337966411192
score::results_tinystories_baselines_scores.json::0029::bd3lm_b16_last_clean::sample_nofh_spb32,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last_clean,bd3lm,16.0,sample_nofh_spb32,sample,32.0,512.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0003676470588235,0.6467706893146355,0.9045679958069588,0.970647564941748,0.5123822283529952,,,,0.6931471805599303,0.6931471805596203,,,0.0830398464776263,,,,,,,,,,25.6,0.0151355430627481,0.0018023432313145,0.0002000953742941,,,,,,,,,,,,,,3.605865922214361,,,,,,,,,,,,,,0.9158378925998208
score::results_tinystories_baselines_scores.json::0030::bd3lm_b16_last_clean::argmax_fh_spb16,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last_clean,bd3lm,16.0,argmax_fh_spb16,argmax,16.0,256.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.0029889903490841,0.3619986655793609,0.6392352452202826,0.8068891115049703,0.5124827962595437,,,,0.6931471805599323,0.6931471805597024,,,0.082993794300665,,,,,,,,,,28.1,0.0659289860406996,0.022044976387842,0.0085417699908828,,,,,,,,,,,,,,3.48924828776259,,,,,,,,,,,,,,1.2417000397335858
